Year,Month,Day,Hour,Minute,Second,HYY_DMPS.tconc
2023,02,01,12,00,00,1647.79034
2023,02,01,13,00,00,1555.58315
2023,02,01,14,00,00,1733.49683
2023,02,01,15,00,00,1830.39516
2023,02,01,16,00,00,1748.57717
2023,02,01,17,00,00,1857.20949
2023,02,01,18,00,00,1971.13184
2023,02,01,19,00,00,1881.82699
2023,02,01,20,00,00,1718.91268
2023,02,01,21,00,00,1453.58
2023,02,01,22,00,00,1375.81134
2023,02,01,23,00,00,1155.97917
2023,02,02,00,00,00,1126.507
2023,02,02,01,00,00,1233.29803
2023,02,02,02,00,00,1214.01585
2023,02,02,03,00,00,884.79302
2023,02,02,04,00,00,625.27942
2023,02,02,05,00,00,580.01826
2023,02,02,06,00,00,509.4129
2023,02,02,07,00,00,532.05088
2023,02,02,08,00,00,520.37748
2023,02,02,09,00,00,580.30206
2023,02,02,10,00,00,387.34805
2023,02,02,11,00,00,455.56472
2023,02,02,12,00,00,501.9141
2023,02,02,13,00,00,690.95946
2023,02,02,14,00,00,536.47607
2023,02,02,15,00,00,512.17603
2023,02,02,16,00,00,325.12115
2023,02,02,17,00,00,264.0376
2023,02,02,18,00,00,290.17897
2023,02,02,19,00,00,373.33601
2023,02,02,20,00,00,273.14725
2023,02,02,21,00,00,257.89029
2023,02,02,22,00,00,276.37673
2023,02,02,23,00,00,358.5126
2023,02,03,00,00,00,429.97693
2023,02,03,01,00,00,465.36871
2023,02,03,02,00,00,470.98772
2023,02,03,03,00,00,406.45077
2023,02,03,04,00,00,306.79854
2023,02,03,05,00,00,274.48142
2023,02,03,06,00,00,425.43765
2023,02,03,07,00,00,181.74745
2023,02,03,08,00,00,127.3743
2023,02,03,09,00,00,216.77057
2023,02,03,10,00,00,188.53752
2023,02,03,11,00,00,224.17668
2023,02,03,12,00,00,271.78525
2023,02,03,13,00,00,246.72657
2023,02,03,14,00,00,216.36018
2023,02,03,15,00,00,194.73589
2023,02,03,16,00,00,244.26953
2023,02,03,17,00,00,155.18045
2023,02,03,18,00,00,148.3974
2023,02,03,19,00,00,113.4212
2023,02,03,20,00,00,157.26357
2023,02,03,21,00,00,246.62258
2023,02,03,22,00,00,283.04034
2023,02,03,23,00,00,299.88077
2023,02,04,00,00,00,278.4243
2023,02,04,01,00,00,305.14695
2023,02,04,02,00,00,348.27151
2023,02,04,03,00,00,509.01504
2023,02,04,04,00,00,771.40327
2023,02,04,05,00,00,865.47965
2023,02,04,06,00,00,881.96632
2023,02,04,07,00,00,823.4439
2023,02,04,08,00,00,784.63311
2023,02,04,09,00,00,732.75521
2023,02,04,10,00,00,739.29887
2023,02,04,11,00,00,717.24382
2023,02,04,12,00,00,645.25696
2023,02,04,13,00,00,570.17017
2023,02,04,14,00,00,835.54384
2023,02,04,15,00,00,643.4277
2023,02,04,16,00,00,497.34853
2023,02,04,17,00,00,622.77975
2023,02,04,18,00,00,463.06203
2023,02,04,19,00,00,269.42222
2023,02,04,20,00,00,414.90306
2023,02,04,21,00,00,575.183
2023,02,04,22,00,00,632.67788
2023,02,04,23,00,00,1017.56757
2023,02,05,00,00,00,852.09608
2023,02,05,01,00,00,788.88274
2023,02,05,02,00,00,954.11738
2023,02,05,03,00,00,906.82442
2023,02,05,04,00,00,739.09211
2023,02,05,05,00,00,744.80976
2023,02,05,06,00,00,809.50377
2023,02,05,07,00,00,829.48304
2023,02,05,08,00,00,966.74199
2023,02,05,09,00,00,994.22139
2023,02,05,10,00,00,977.27765
2023,02,05,11,00,00,886.09945
2023,02,05,12,00,00,839.36889
2023,02,05,13,00,00,857.29478
2023,02,05,14,00,00,886.39048
2023,02,05,15,00,00,1001.55747
2023,02,05,16,00,00,983.86383
2023,02,05,17,00,00,657.11037
2023,02,05,18,00,00,363.13628
2023,02,05,19,00,00,327.90783
2023,02,05,20,00,00,429.65587
2023,02,05,21,00,00,511.25254
2023,02,05,22,00,00,589.46605
2023,02,05,23,00,00,628.11563
2023,02,06,00,00,00,672.24625
2023,02,06,01,00,00,771.15861
2023,02,06,02,00,00,944.97192
2023,02,06,03,00,00,1078.27829
2023,02,06,04,00,00,1177.84898
2023,02,06,05,00,00,1333.57731
2023,02,06,06,00,00,1332.96352
2023,02,06,07,00,00,1108.27061
2023,02,06,08,00,00,1262.23566
2023,02,06,09,00,00,1396.58449
2023,02,06,10,00,00,1625.33516
2023,02,06,11,00,00,1768.57914
2023,02,06,12,00,00,1518.28719
2023,02,06,13,00,00,2320.08232
2023,02,06,14,00,00,2764.70485
2023,02,06,15,00,00,2053.07733
2023,02,06,16,00,00,1927.39634
2023,02,06,17,00,00,1772.77649
2023,02,06,18,00,00,1694.946
2023,02,06,19,00,00,1834.802
2023,02,06,20,00,00,1749.18998
2023,02,06,21,00,00,1855.88114
2023,02,06,22,00,00,1917.1335
2023,02,06,23,00,00,1417.22868
2023,02,07,00,00,00,1111.33203
2023,02,07,01,00,00,1316.43766
2023,02,07,02,00,00,1490.63735
2023,02,07,03,00,00,1390.58132
2023,02,07,04,00,00,1289.91317
2023,02,07,05,00,00,1192.42216
2023,02,07,06,00,00,1275.38568
2023,02,07,07,00,00,1226.03768
2023,02,07,08,00,00,1515.06466
2023,02,07,09,00,00,1749.14966
2023,02,07,10,00,00,1898.39834
2023,02,07,11,00,00,1675.46934
2023,02,07,12,00,00,1337.72467
2023,02,07,13,00,00,1150.24449
2023,02,07,14,00,00,1024.0795
2023,02,07,15,00,00,821.76559
2023,02,07,16,00,00,622.42108
2023,02,07,17,00,00,389.97032
2023,02,07,18,00,00,320.61014
2023,02,07,19,00,00,312.29227
2023,02,07,20,00,00,288.49637
2023,02,07,21,00,00,240.2438
2023,02,07,22,00,00,234.2568
2023,02,07,23,00,00,229.7006
2023,02,08,00,00,00,223.2062
2023,02,08,01,00,00,227.99513
2023,02,08,02,00,00,249.92992
2023,02,08,03,00,00,267.83062
2023,02,08,04,00,00,320.41395
2023,02,08,05,00,00,314.07992
2023,02,08,06,00,00,295.86915
2023,02,08,07,00,00,278.73065
2023,02,08,08,00,00,261.26114
2023,02,08,09,00,00,258.68362
2023,02,08,10,00,00,317.63372
2023,02,08,11,00,00,359.73804
2023,02,08,12,00,00,394.38055
2023,02,08,13,00,00,429.73688
2023,02,08,14,00,00,405.26759
2023,02,08,15,00,00,464.0048
2023,02,08,16,00,00,459.15415
2023,02,08,17,00,00,465.61808
2023,02,08,18,00,00,432.54331
2023,02,08,19,00,00,424.64047
2023,02,08,20,00,00,484.29691
2023,02,08,21,00,00,445.42888
2023,02,08,22,00,00,372.02902
2023,02,08,23,00,00,271.58222
2023,02,09,00,00,00,252.16561
2023,02,09,01,00,00,292.62269
2023,02,09,02,00,00,327.33362
2023,02,09,03,00,00,350.88401
2023,02,09,04,00,00,582.42351
2023,02,09,05,00,00,670.23216
2023,02,09,06,00,00,1062.97135
2023,02,09,07,00,00,1519.8985
2023,02,09,08,00,00,2025.72963
2023,02,09,09,00,00,2134.15597
2023,02,09,10,00,00,1701.74817
2023,02,09,11,00,00,1524.62201
2023,02,09,12,00,00,1572.49618
2023,02,09,13,00,00,1506.0945
2023,02,09,14,00,00,1495.133
2023,02,09,15,00,00,1548.07953
2023,02,09,16,00,00,1505.80933
2023,02,09,17,00,00,1502.23301
2023,02,09,18,00,00,1498.06498
2023,02,09,19,00,00,1382.99316
2023,02,09,20,00,00,1301.82967
2023,02,09,21,00,00,1292.40031
2023,02,09,22,00,00,1200.99101
2023,02,09,23,00,00,1107.23482
2023,02,10,00,00,00,1094.37649
2023,02,10,01,00,00,1034.04834
2023,02,10,02,00,00,995.03831
2023,02,10,03,00,00,943.31748
2023,02,10,04,00,00,791.64513
2023,02,10,05,00,00,496.86347
2023,02,10,06,00,00,414.7658
2023,02,10,07,00,00,358.64977
2023,02,10,08,00,00,634.04107
2023,02,10,09,00,00,1760.09383
2023,02,10,10,00,00,1591.31934
2023,02,10,11,00,00,1236.27491
2023,02,10,12,00,00,1148.28077
2023,02,10,13,00,00,546.37686
2023,02,10,14,00,00,635.89535
2023,02,10,15,00,00,579.96143
2023,02,10,16,00,00,496.31917
2023,02,10,17,00,00,340.71894
2023,02,10,18,00,00,1856.47632
2023,02,10,19,00,00,1784.50966
2023,02,10,20,00,00,1419.29649
2023,02,10,21,00,00,1525.6075
2023,02,10,22,00,00,1085.29474
2023,02,10,23,00,00,1044.89684
2023,02,11,00,00,00,1394.8842
2023,02,11,01,00,00,1485.41521
2023,02,11,02,00,00,2022.73482
2023,02,11,03,00,00,2551.92539
2023,02,11,04,00,00,2364.55363
2023,02,11,05,00,00,2345.54403
2023,02,11,06,00,00,2204.68685
2023,02,11,07,00,00,2096.85822
2023,02,11,08,30,00,1875.13664
2023,02,11,09,00,00,1892.59983
2023,02,11,10,00,00,1953.14551
2023,02,11,11,00,00,1951.36021
2023,02,11,12,00,00,1469.47618
2023,02,11,13,00,00,1280.45339
2023,02,11,14,00,00,1274.78564
2023,02,11,15,00,00,2047.4666
2023,02,11,16,00,00,2396.00361
2023,02,11,17,00,00,1763.23265
2023,02,11,18,00,00,1597.29961
2023,02,11,19,10,00,1266.23198
2023,02,11,20,00,00,1190.86763
2023,02,11,21,00,00,1331.9926
2023,02,11,22,00,00,1155.354
2023,02,11,23,00,00,996.11722
2023,02,12,00,00,00,1161.23431
2023,02,12,01,00,00,1509.66752
2023,02,12,02,00,00,2123.91551
2023,02,12,03,00,00,2346.91231
2023,02,12,04,00,00,1913.54
2023,02,12,05,00,00,1359.50185
2023,02,12,06,00,00,1172.41318
2023,02,12,07,00,00,1373.74423
2023,02,12,08,20,00,1450.82251
2023,02,12,09,00,00,2242.85901
2023,02,12,10,00,00,2604.46781
2023,02,12,11,00,00,2153.06482
2023,02,12,12,00,00,1890.58885
2023,02,12,13,00,00,1961.05684
2023,02,12,14,00,00,1891.88816
2023,02,12,15,00,00,1711.01583
2023,02,12,16,00,00,1820.5765
2023,02,12,17,00,00,3049.9622
2023,02,12,18,00,00,2432.73983
2023,02,12,19,00,00,1539.66931
2023,02,12,20,00,00,1252.14685
2023,02,12,21,00,00,1230.38399
2023,02,12,22,00,00,1024.17501
2023,02,12,23,00,00,876.83425
2023,02,13,00,00,00,1031.18963
2023,02,13,01,00,00,1174.79486
2023,02,13,02,00,00,1225.90767
2023,02,13,03,00,00,991.33124
2023,02,13,04,00,00,790.33139
2023,02,13,05,00,00,951.30943
2023,02,13,06,00,00,1283.48582
2023,02,13,07,00,00,1119.4826
2023,02,13,08,00,00,1148.01122
2023,02,13,09,00,00,1470.75667
2023,02,13,10,00,00,1308.92065
2023,02,13,11,00,00,1062.86507
2023,02,13,12,00,00,914.34116
2023,02,13,13,00,00,1031.10397
2023,02,13,14,00,00,1138.76265
2023,02,13,15,00,00,1132.60265
2023,02,13,16,00,00,1111.70833
2023,02,13,17,00,00,1485.30847
2023,02,13,18,00,00,1852.16368
2023,02,13,19,00,00,2084.05418
2023,02,13,20,00,00,2057.88798
2023,02,13,21,00,00,1680.89065
2023,02,13,22,00,00,1489.51487
2023,02,13,23,00,00,1114.40302
2023,02,14,00,00,00,971.53917
2023,02,14,01,00,00,1256.05469
2023,02,14,02,00,00,1590.34898
2023,02,14,03,00,00,1815.29649
2023,02,14,04,00,00,2054.38515
2023,02,14,05,00,00,1927.87984
2023,02,14,06,00,00,2044.27787
2023,02,14,07,00,00,2246.7002
2023,02,14,08,00,00,2428.7782
2023,02,14,09,00,00,2897.92301
2023,02,14,10,00,00,2442.31848
2023,02,14,11,00,00,2539.38216
2023,02,14,12,00,00,2193.29395
2023,02,14,13,31,00,1508.20133
2023,02,14,14,50,00,1955.32605
2023,02,14,15,00,00,1895.459
2023,02,14,16,00,00,1836.14952
2023,02,14,17,00,00,1798.53601
2023,02,14,18,00,00,1853.41632
2023,02,14,19,00,00,1884.79401
2023,02,14,20,00,00,1805.27584
2023,02,14,21,00,00,1789.98816
2023,02,14,22,00,00,1671.60433
2023,02,14,23,00,00,1580.76933
2023,02,15,00,00,00,1400.45064
2023,02,15,01,00,00,1229.08968
2023,02,15,02,00,00,1084.32284
2023,02,15,03,00,00,868.84042
2023,02,15,04,00,00,709.23229
2023,02,15,05,00,00,571.64885
2023,02,15,06,00,00,646.17505
2023,02,15,07,00,00,685.67885
2023,02,15,08,00,00,526.02306
2023,02,15,09,00,00,707.82178
2023,02,15,10,10,00,442.56676
2023,02,15,11,00,00,621.69105
2023,02,15,12,00,00,691.4189
2023,02,15,13,00,00,664.08844
2023,02,15,14,00,00,740.85108
2023,02,15,15,00,00,753.58252
2023,02,15,16,00,00,777.22354
2023,02,15,17,00,00,832.02337
2023,02,15,18,00,00,802.90066
2023,02,15,19,00,00,690.23807
2023,02,15,20,00,00,520.71594
2023,02,15,21,00,00,609.11935
2023,02,15,22,00,00,449.52858
2023,02,15,23,00,00,346.9591
2023,02,16,00,00,00,326.67128
2023,02,16,01,00,00,259.87885
2023,02,16,02,00,00,169.48515
2023,02,16,03,00,00,174.4565
2023,02,16,04,00,00,182.06633
2023,02,16,05,00,00,214.7155
2023,02,16,06,00,00,241.53433
2023,02,16,07,00,00,302.56075
2023,02,16,08,00,00,322.28852
2023,02,16,09,00,00,318.3594
2023,02,16,10,00,00,229.83511
2023,02,16,11,00,00,274.79594
2023,02,16,12,00,00,291.13808
2023,02,16,13,00,00,259.93583
2023,02,16,14,00,00,289.94483
2023,02,16,15,00,00,375.9187
2023,02,16,16,00,00,455.02543
2023,02,16,17,00,00,408.04618
2023,02,16,18,00,00,338.11796
2023,02,16,19,00,00,270.91394
2023,02,16,20,00,00,294.88022
2023,02,16,21,00,00,254.46856
2023,02,16,22,00,00,252.49712
2023,02,16,23,00,00,237.78422
2023,02,17,00,00,00,232.86992
2023,02,17,01,00,00,278.27541
2023,02,17,02,00,00,304.5988
2023,02,17,03,00,00,344.90573
2023,02,17,04,00,00,366.68748
2023,02,17,05,00,00,381.33992
2023,02,17,06,00,00,451.33544
2023,02,17,07,00,00,452.09799
2023,02,17,08,00,00,510.50283
2023,02,17,09,00,00,590.5581
2023,02,17,10,00,00,619.98156
2023,02,17,11,00,00,625.44702
2023,02,17,12,00,00,646.93272
2023,02,17,13,00,00,662.48092
2023,02,17,14,00,00,668.89867
2023,02,17,15,00,00,673.61332
2023,02,17,16,00,00,601.6218
2023,02,17,17,00,00,641.65651
2023,02,17,18,10,00,629.87467
2023,02,17,19,00,00,562.12837
2023,02,17,20,10,00,512.60978
2023,02,17,21,00,00,526.56082
2023,02,17,22,00,00,514.87127
2023,02,17,23,00,00,456.53634
2023,02,18,00,00,00,384.22365
2023,02,18,01,00,00,294.16847
2023,02,18,02,00,00,213.3829
2023,02,18,03,10,00,272.59252
2023,02,18,04,00,00,360.73626
2023,02,18,05,00,00,392.41478
2023,02,18,06,00,00,419.39401
2023,02,18,07,00,00,441.26366
2023,02,18,08,00,00,446.69549
2023,02,18,09,00,00,564.49496
2023,02,18,10,00,00,641.42944
2023,02,18,11,00,00,767.24132
2023,02,18,12,00,00,812.1414
2023,02,18,13,00,00,924.0407
2023,02,18,14,00,00,956.24289
2023,02,18,15,00,00,1057.53236
2023,02,18,16,00,00,1023.87833
2023,02,18,17,00,00,1029.51737
2023,02,18,18,00,00,980.94738
2023,02,18,19,00,00,1032.45092
2023,02,18,20,00,00,1093.99516
2023,02,18,21,00,00,1169.52266
2023,02,18,22,00,00,1196.23832
2023,02,18,23,00,00,1194.70032
2023,02,19,00,00,00,1208.38985
2023,02,19,01,00,00,1217.37901
2023,02,19,02,00,00,1159.86635
2023,02,19,03,00,00,1139.15668
2023,02,19,04,00,00,1114.95532
2023,02,19,05,00,00,1105.56616
2023,02,19,06,00,00,1275.26599
2023,02,19,07,00,00,1101.80601
2023,02,19,08,20,00,1193.02747
2023,02,19,09,00,00,1329.12178
2023,02,19,10,00,00,1378.23419
2023,02,19,11,00,00,1313.20435
2023,02,19,12,00,00,1248.68514
2023,02,19,13,00,00,1226.88816
2023,02,19,14,00,00,1239.23584
2023,02,19,15,00,00,1269.33234
2023,02,19,16,00,00,1396.63784
2023,02,19,17,00,00,1551.58997
2023,02,19,18,00,00,1503.27999
2023,02,19,19,00,00,1421.33551
2023,02,19,20,00,00,1356.71584
2023,02,19,21,00,00,1128.12032
2023,02,19,22,00,00,1200.38468
2023,02,19,23,00,00,1158.571
2023,02,20,00,00,00,1106.74282
2023,02,20,01,00,00,1101.94134
2023,02,20,02,00,00,1127.69619
2023,02,20,03,00,00,1243.79266
2023,02,20,04,00,00,1156.65114
2023,02,20,05,00,00,1056.67872
2023,02,20,06,00,00,909.27229
2023,02,20,07,00,00,954.14155
2023,02,20,08,00,00,1044.90598
2023,02,20,09,00,00,868.50152
2023,02,20,10,00,00,1014.48316
2023,02,20,11,00,00,1347.2324
2023,02,20,12,00,00,773.13507
2023,02,20,13,00,00,1449.57688
2023,02,20,14,00,00,1085.4157
2023,02,20,15,00,00,819.25225
2023,02,20,16,00,00,914.69711
2023,02,20,17,00,00,813.27293
2023,02,20,18,00,00,790.2875
2023,02,20,19,00,00,739.79491
2023,02,20,20,00,00,745.97731
2023,02,20,21,00,00,773.67225
2023,02,20,22,00,00,805.01292
2023,02,20,23,00,00,896.58714
2023,02,21,00,00,00,1054.03421
2023,02,21,01,00,00,1053.08164
2023,02,21,02,00,00,964.34786
2023,02,21,03,00,00,922.83696
2023,02,21,04,00,00,970.44696
2023,02,21,05,00,00,978.31489
2023,02,21,06,00,00,970.21001
2023,02,21,07,00,00,984.2808
2023,02,21,08,00,00,1018.96188
2023,02,21,09,00,00,1068.81748
2023,02,21,10,00,00,1216.40767
2023,02,21,11,00,00,1276.62931
2023,02,21,12,00,00,1231.04118
2023,02,21,13,00,00,1308.01469
2023,02,21,14,00,00,1191.02153
2023,02,21,15,00,00,1068.45886
2023,02,21,16,00,00,1056.27051
2023,02,21,17,00,00,1083.89168
2023,02,21,18,00,00,1089.56586
2023,02,21,19,00,00,1278.53184
2023,02,21,20,00,00,1319.83883
2023,02,21,21,00,00,1305.57782
2023,02,21,22,00,00,1073.73969
2023,02,21,23,00,00,1370.85732
2023,02,22,00,00,00,1495.30601
2023,02,22,01,00,00,1477.02802
2023,02,22,02,00,00,1518.86916
2023,02,22,03,00,00,1584.22467
2023,02,22,04,00,00,1928.76597
2023,02,22,05,00,00,2354.37915
2023,02,22,06,00,00,2219.31445
2023,02,22,07,00,00,2097.21368
2023,02,22,08,00,00,1801.0483
2023,02,22,09,00,00,1832.75503
2023,02,22,10,00,00,1909.50783
2023,02,22,11,00,00,1555.43219
2023,02,22,12,00,00,1663.70734
2023,02,22,13,00,00,6387.51501
2023,02,22,14,00,00,2027.96169
2023,02,22,15,00,00,1764.45748
2023,02,22,16,00,00,1591.99766
2023,02,22,17,00,00,1640.28634
2023,02,22,18,00,00,1841.92682
2023,02,22,19,00,00,1775.60268
2023,02,22,20,00,00,1455.39701
2023,02,22,21,00,00,1215.90916
2023,02,22,22,00,00,1363.32615
2023,02,22,23,00,00,1595.63719
2023,02,23,00,00,00,1754.90031
2023,02,23,01,00,00,1552.29519
2023,02,23,02,00,00,1623.75083
2023,02,23,03,00,00,1445.6155
2023,02,23,04,00,00,1187.92318
2023,02,23,05,00,00,971.61852
2023,02,23,06,00,00,842.75674
2023,02,23,07,00,00,794.71213
2023,02,23,08,00,00,793.53345
2023,02,23,09,00,00,835.80472
2023,02,23,10,00,00,860.10499
2023,02,23,11,00,00,827.06667
2023,02,23,12,00,00,827.38799
2023,02,23,13,00,00,855.63833
2023,02,23,14,00,00,771.28722
2023,02,23,15,00,00,627.22226
2023,02,23,16,00,00,597.31547
2023,02,23,17,00,00,521.91789
2023,02,23,18,00,00,798.81983
2023,02,23,19,00,00,629.29633
2023,02,23,20,00,00,658.62496
2023,02,23,21,00,00,320.13497
2023,02,23,22,00,00,268.02
2023,02,23,23,00,00,316.83885
2023,02,24,00,00,00,406.3167
2023,02,24,01,00,00,365.80851
2023,02,24,02,00,00,397.00332
2023,02,24,03,00,00,394.26567
2023,02,24,04,00,00,311.85517
2023,02,24,05,00,00,412.96698
2023,02,24,06,00,00,434.87033
2023,02,24,07,00,00,546.02055
2023,02,24,08,00,00,366.73923
2023,02,24,09,00,00,342.19091
2023,02,24,10,00,00,297.69772
2023,02,24,11,00,00,353.73234
2023,02,24,12,00,00,339.29487
2023,02,24,13,00,00,555.63783
2023,02,24,14,00,00,296.6612
2023,02,24,15,00,00,258.02024
2023,02,24,16,00,00,278.73185
2023,02,24,17,00,00,449.64966
2023,02,24,18,00,00,371.14201
2023,02,24,19,00,00,443.17272
2023,02,24,20,00,00,375.5054
2023,02,24,21,00,00,676.50556
2023,02,24,22,00,00,475.21947
2023,02,24,23,00,00,574.71105
2023,02,25,00,00,00,816.25766
2023,02,25,01,00,00,734.22365
2023,02,25,02,00,00,584.47274
2023,02,25,03,00,00,306.39108
2023,02,25,04,00,00,185.85085
2023,02,25,05,00,00,176.39432
2023,02,25,06,00,00,295.25259
2023,02,25,07,00,00,309.46557
2023,02,25,08,00,00,304.82292
2023,02,25,09,00,00,356.53895
2023,02,25,10,00,00,475.07879
2023,02,25,11,00,00,408.14435
2023,02,25,12,00,00,339.78619
2023,02,25,13,00,00,287.00067
2023,02,25,14,00,00,336.03203
2023,02,25,15,00,00,354.80918
2023,02,25,16,00,00,395.60715
2023,02,25,17,00,00,399.12585
2023,02,25,18,00,00,443.21691
2023,02,25,19,00,00,696.3021
2023,02,25,20,00,00,863.95465
2023,02,25,21,00,00,846.5685
2023,02,25,22,00,00,952.06079
2023,02,25,23,00,00,769.15471
2023,02,26,00,00,00,584.99532
2023,02,26,01,00,00,498.38311
2023,02,26,02,00,00,378.54881
2023,02,26,03,00,00,324.88463
2023,02,26,04,00,00,354.98427
2023,02,26,05,00,00,384.97574
2023,02,26,06,00,00,411.30022
2023,02,26,07,00,00,415.04219
2023,02,26,08,00,00,373.6616
2023,02,26,09,10,00,350.2067
2023,02,26,10,00,00,436.09428
2023,02,26,11,00,00,1357.26256
2023,02,26,12,00,00,1431.09134
2023,02,26,13,00,00,393.71227
2023,02,26,14,00,00,333.39583
2023,02,26,15,00,00,324.62715
2023,02,26,16,00,00,341.03509
2023,02,26,17,00,00,333.64889
2023,02,26,18,00,00,337.28553
2023,02,26,19,00,00,429.92228
2023,02,26,20,00,00,1597.00847
2023,02,26,21,00,00,2430.58215
2023,02,26,22,00,00,2470.88652
2023,02,26,23,00,00,2492.42183
2023,02,27,00,00,00,2326.37248
2023,02,27,01,00,00,2444.64469
2023,02,27,02,00,00,2014.09682
2023,02,27,03,00,00,1569.77283
2023,02,27,04,00,00,1270.78601
2023,02,27,05,00,00,933.96382
2023,02,27,06,00,00,976.30245
2023,02,27,07,00,00,1098.02095
2023,02,27,08,00,00,939.22072
2023,02,27,09,00,00,819.89954
2023,02,27,10,00,00,828.42641
2023,02,27,11,00,00,862.98407
2023,02,27,12,00,00,837.96901
2023,02,27,13,00,00,806.69474
2023,02,27,14,00,00,797.81668
2023,02,27,15,00,00,874.58114
2023,02,27,16,00,00,1129.67758
2023,02,27,17,00,00,1878.33451
2023,02,27,18,00,00,2459.76917
2023,02,27,19,00,00,2428.03215
2023,02,27,20,00,00,2225.14282
2023,02,27,21,00,00,2222.21151
2023,02,27,22,00,00,1923.58883
2023,02,27,23,00,00,1644.58516
2023,02,28,00,00,00,1435.08934
2023,02,28,01,00,00,1468.73899
2023,02,28,02,00,00,1406.42434
2023,02,28,03,00,00,1218.24001
2023,02,28,04,00,00,1371.19533
2023,02,28,05,00,00,1862.01898
2023,02,28,06,00,00,1736.98897
2023,02,28,07,00,00,1117.85002
2023,02,28,08,00,00,309.27177
2023,02,28,09,00,00,213.07832
2023,02,28,10,10,00,236.85616
2023,02,28,11,10,00,445.59806
2023,02,28,12,00,00,355.65845
2023,02,28,13,00,00,338.72624
2023,02,28,14,00,00,759.83375
2023,02,28,15,00,00,1142.38558
2023,02,28,16,00,00,2809.84175
2023,02,28,17,00,00,1573.62583
2023,02,28,18,00,00,1303.05418
2023,02,28,19,00,00,1429.81134
2023,02,28,20,00,00,1412.54301
2023,02,28,21,00,00,1423.88121
2023,02,28,22,00,00,1130.9178
2023,02,28,23,00,00,1152.47759
2023,03,01,00,00,00,1158.242
2023,03,01,01,00,00,1213.14449
2023,03,01,02,00,00,888.28547
2023,03,01,03,00,00,732.86184
2023,03,01,04,00,00,765.38415
2023,03,01,05,00,00,858.00837
2023,03,01,06,00,00,987.59933
2023,03,01,07,00,00,1365.29964
2023,03,01,08,00,00,2166.70671
2023,03,01,09,00,00,2675.09285
2023,03,01,10,00,00,2576.23136
2023,03,01,11,00,00,2368.03503
2023,03,01,12,00,00,2182.31445
2023,03,01,13,00,00,2440.37382
2023,03,01,14,00,00,3866.86426
2023,03,01,15,00,00,4204.15076
2023,03,01,16,00,00,3787.46602
2023,03,01,17,00,00,3455.89368
2023,03,01,18,00,00,3433.93335
2023,03,01,19,00,00,3430.24447
2023,03,01,20,00,00,3481.35921
2023,03,01,21,00,00,3573.25598
2023,03,01,22,00,00,3654.36015
2023,03,01,23,00,00,3023.02799
2023,03,02,00,00,00,2229.7452
2023,03,02,01,00,00,2008.91829
2023,03,02,02,00,00,1842.12966
2023,03,02,03,00,00,1922.66132
2023,03,02,04,00,00,1557.4235
2023,03,02,05,00,00,1192.74799
2023,03,02,06,00,00,828.68287
2023,03,02,07,00,00,679.72113
2023,03,02,08,00,00,880.91066
2023,03,02,09,00,00,757.73449
2023,03,02,10,00,00,359.16387
2023,03,02,11,00,00,384.05972
2023,03,02,12,00,00,476.15697
2023,03,02,13,00,00,533.03611
2023,03,02,14,00,00,429.89658
2023,03,02,15,00,00,434.05443
2023,03,02,16,00,00,463.51023
2023,03,02,17,00,00,427.7138
2023,03,02,18,00,00,434.07896
2023,03,02,19,00,00,432.20402
2023,03,02,20,00,00,460.85172
2023,03,02,21,00,00,619.76489
2023,03,02,22,00,00,670.86773
2023,03,02,23,00,00,962.30093
2023,03,03,00,00,00,1229.13232
2023,03,03,01,00,00,1270.72017
2023,03,03,02,00,00,1332.56468
2023,03,03,03,00,00,1269.00647
2023,03,03,04,00,00,1421.401
2023,03,03,05,00,00,1642.50116
2023,03,03,06,00,00,1876.547
2023,03,03,07,00,00,2105.13767
2023,03,03,08,00,00,2135.78015
2023,03,03,09,00,00,2062.94696
2023,03,03,10,00,00,2179.79582
2023,03,03,11,00,00,2293.2157
2023,03,03,12,00,00,2316.48063
2023,03,03,13,00,00,2361.19755
2023,03,03,14,00,00,2811.24481
2023,03,03,15,00,00,827.01194
2023,03,03,16,00,00,1115.18958
2023,03,03,17,00,00,1320.93651
2023,03,03,18,00,00,1280.2463
2023,03,03,19,00,00,511.60753
2023,03,03,20,00,00,895.01096
2023,03,03,21,00,00,450.07433
2023,03,03,22,00,00,506.11626
2023,03,03,23,00,00,584.82765
2023,03,04,00,00,00,525.54692
2023,03,04,01,00,00,1465.23584
2023,03,04,02,00,00,1949.10417
2023,03,04,03,00,00,1808.46818
2023,03,04,04,00,00,1703.38416
2023,03,04,05,00,00,1719.33167
2023,03,04,06,00,00,1810.62482
2023,03,04,07,00,00,1947.25997
2023,03,04,08,00,00,1891.9165
2023,03,04,09,10,00,1617.45378
2023,03,04,10,00,00,1488.1356
2023,03,04,11,00,00,1468.69619
2023,03,04,12,00,00,1264.585
2023,03,04,13,00,00,1023.53959
2023,03,04,14,00,00,852.7229
2023,03,04,15,00,00,829.35012
2023,03,04,16,00,00,481.82401
2023,03,04,17,00,00,303.66784
2023,03,04,18,00,00,231.1974
2023,03,04,19,00,00,256.0856
2023,03,04,20,00,00,301.35863
2023,03,04,21,00,00,225.80765
2023,03,04,22,00,00,215.03533
2023,03,04,23,00,00,211.29825
